name,price,status,shipping,free_returns,items_sold
New ListingNVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X Graphics Card,147500,Brand New,6275,False,
NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card -...,147500,Pre-Owned,2115,False,
EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB NEVER OPENED! BRAND NEW&SEALED!!!!!,164999,Brand New,1540,False,
MSI NVIDIA GeForce RTX 3080 Gaming Z Trio 10GB GDDR6X Graphics Card ✅SHIPS FAST✅,149999,Brand New,3140,False,
GIGABYTE GeForce RTX 3080 Ti VISION OC 12GB GDDR6X Graphics Card,152400,Brand New,2115,False,
NVIDIA GeForce RTX 3080 Ti FE FOUNDERS EDITION 🔥12GB GDDR6X Graphics Card NEW ✅,152500,Brand New,0,False,
EVGA GeForce RTX 3080 XC3 ULTRA HYBRID 10GB GDDR6X Graphic Card,140000,Brand New,2955,False,
EVGA GeForce RTX 3080 Ti FTW3 ULTRA GAMING 12GB GDDR6X Graphics Card,195000,Brand New,9385,False,
EVGA GeForce RTX 3080 XC3 Ultra Gaming 10GB GDDR6X Graphics Card...,127500,Open Box,925,False,
Non-LHR GIGABYTE GeForce RTX 3080 EAGLE OC 10GB GDDR6X Graphics Card,220000,Pre-Owned,1795,False,
"ASUS TUF Gaming NVIDIA GeForce RTX 3080 V2 OC 10GB GDDR6X, LHR",156599,Brand New,0,False,
EVGA GEFORCE RTX 3080 FTW3 Ultra,130000,Brand New,2615,False,
New ListingNVIDIA GeForce RTX 3080 Ti Founders Edition 12GB Graphics Card IN HAND SHPS NOW,200000,Brand New,0,False,
MSI GeForce RTX 3080 Ventus 3X 10G OC 10GB GDDR6X Graphics Card,127600,Open Box,1344,False,
ASUS ROG Strix GeForce RTX 3080 OC 10GB GDDR6X Graphics Card,162500,Brand New,5405,False,0
MSI GeForce RTX 3080 GAMING X TRIO 10GB GDDR6X Graphics Card,150000,Open Box,2500,False,
EVGA GeForce RTX 3080 10GB GDDR6X FTW3 Ultra Gaming Graphics Card 10G-P5-3897-KL,109300,Pre-Owned,1065,False,
GIGABYTE GeForce RTX 3080 GAMING OC  GDDR6X Graphics Card  GV-N3080GAMING  Rev 2,146999,Brand New,0,False,
EVGA GeForce RTX 3080 FTW3 Ultra Gaming LHR Graphics Card - FREE FEDEX 2DAY!,159900,Brand New,0,False,
ASUS TUF Gaming GeForce RTX 3080 OC 10GB GDDR6X Graphics Card,150000,Pre-Owned,0,False,
RTX 3080 XC3 ULTRA 10GB GDDR6X Graphics Card EVGA GeForce,110000,Brand New,1065,False,
EVGA GeForce RTX 3080 FTW3 ULTRA HYBRID Graphics Card 10G-P5-3898-KR (Non-LHR) ,182000,Open Box,3000,False,
EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB GDDR6X Graphics Card - New Unopened,130000,Brand New,1065,False,
EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB Graphics Card -- NEW 10G-P5-3897-KL,120700,Brand New,0,False,
ZOTAC GAMING GeForce RTX 3080 AMP Holo 10GB GDDR6X Graphics Card - Non LHR,180500,Pre-Owned,7110,False,
New ListingNOT LHR Zotac RTX 3080 Trinity OC GPU graphics card NVIDIA,149911,Pre-Owned,7403,False,
Same Day Shipping! NVIDIA GeForce RTX 3080 Founders Edition FE NON LHR,219900,Pre-Owned,0,False,0
NVIDIA GeForce RTX 3080Ti Founders Edition FE 12GB GPU,170000,Brand New,1500,False,
NVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X Graphics Card,190000,Brand New,2115,False,
